Longitude,Latitude,Latency
144.9565029077336,-37.81623312926403,2.0
144.97071134901327,-37.81032594318231,25.0
144.9660997463056,-37.81664252151312,751.34
144.96656478789376,-37.81458279853519,476.42
144.96592721284583,-37.81926724018779,397.25
144.9552722754133,-37.820510510917515,1.0
144.97156291486846,-37.81706679225865,10.0
144.96407108979864,-37.82018571922065,20.23
144.9699293375099,-37.81885211231874,5.53
144.96959367573427,-37.809446652194374,560.5
144.96985596365934,-37.8102323747137,33.1
144.96859696183614,-37.81671312376489,1.23
144.9640191448673,-37.81405978072313,2.0
144.95847860764468,-37.80929886302053,4.0
144.9712923978345,-37.813153023402016,1.66
144.96219674289733,-37.816245175855755,3.29
144.96812675600484,-37.81229877992737,10.0
144.95668048404718,-37.816141549671165,18.0
144.96956223016798,-37.817183330411815,7.29
144.95845882692774,-37.82005842068443,2.5
144.9614547056501,-37.815699643292525,8.2
144.95347846093492,-37.81688019591726,8.4
144.9563136313484,-37.81346968138167,20.0
144.96873869502986,-37.82001599237964,7.2
144.95522332141655,-37.81099978634964,49.5
144.96586231137448,-37.81070165836652,3.5
144.96340723607656,-37.81092090597251,53.34
144.95926702760326,-37.81816638327471,136.0
144.9629228914067,-37.81156522601174,5.0
144.96002901401755,-37.81873241433927,2.5
144.95504613000296,-37.82014525191089,4.56
144.96203830974153,-37.811793259041956,8.5
144.96422733254815,-37.81137839114057,7.33
144.97213442566508,-37.81428160952446,81.96
144.9600462963776,-37.81604885710442,12.61
144.96276907605858,-37.81659373225371,3.5
144.96807028302408,-37.820871417108116,37.0
144.95927107608838,-37.82054376507176,2.0
144.95460425728416,-37.8160814162135,1.0
144.97359756336064,-37.81348223190272,2.0
144.9577639330089,-37.8188563134432,101.0
144.96706650882277,-37.816085617555956,4.67
144.9654680263491,-37.819429069655804,3.0
144.96965954100375,-37.81520486288408,3.0
144.95961267901086,-37.81658986968218,88.0
144.96536765735425,-37.812381640413896,9.69
144.95426929782244,-37.82080192363726,2.0
144.95384064987303,-37.817802913959454,10.0
144.9653362763551,-37.81950068622796,1.5
144.96765160831956,-37.8170523365116,9.34
144.96430797084602,-37.80907222864356,1.0
144.95767429014722,-37.81511963133303,9.0
144.95345239146042,-37.81153419932432,6.0
144.95304895119605,-37.81635614229983,27.0
144.9713302756629,-37.81061577540197,2.0
144.96130716637893,-37.815742785839745,45.4
144.97462370963046,-37.81799945438752,7.0
144.96837634232833,-37.81758766072861,14.0
144.96410592077592,-37.81841017473194,18.0
144.95332701637162,-37.811637127152125,505.67
144.96876255773256,-37.813882430092114,4.5
144.97200489690832,-37.820700760266774,37.8
144.96870726773741,-37.81901546263347,52.6
144.96433478774168,-37.81949394218504,36.0
144.95511233733603,-37.81056477017985,36.75
144.9558353172416,-37.81322909651212,3.0
144.9641893329221,-37.82008770717144,8.2
144.96110789236644,-37.81363494642133,99.0
144.95629496105076,-37.81376370030514,3.0
144.9711812372283,-37.81020971576666,1.0
144.97324338391903,-37.81751165286159,1.0
144.97121029303327,-37.8193005712858,44.6
144.97121611600423,-37.81768314946236,39.0
144.96398747691802,-37.80943546003616,42.0
144.97365393281058,-37.81648656874111,10.43
144.9546758043346,-37.81854520984582,74.52
144.95443388732883,-37.81538263695188,13.5
144.96197346852497,-37.81825973445533,10.67
144.9532076786309,-37.81493553297882,1.25
144.96464253255058,-37.810752764654296,6.4
144.96247220463903,-37.812071127686956,21.0
144.95453706051148,-37.81027468516417,8.6
144.96379115017783,-37.80970463702511,7.0
144.95627066713044,-37.81268006996378,236.0
144.95554045143248,-37.81467624366408,42.8
144.95479599877743,-37.81811313406918,8.6
144.95709296463053,-37.810914258270934,12.03
144.9557126070031,-37.81350802259801,32.45
144.95624329350258,-37.81502772138289,2.0
144.9709532756239,-37.81495310220284,39.0
144.96082996220306,-37.81408427882685,2.0
144.95860572319685,-37.81908195262369,15.0
144.9732211285925,-37.81298467424206,17.8
144.95404471944047,-37.811260312190576,33.69
144.97084952632233,-37.814508716456274,1.36
144.95515482355165,-37.81521833933347,24.34
144.9736040371811,-37.818602404802526,1.65
144.96136843805436,-37.81041455681627,69.0
144.95867798245732,-37.80923248650708,23.21
144.96793246961343,-37.80999176467818,6.5
144.95594652977255,-37.814654317871224,7.67
144.9730852370804,-37.809181143992824,2.0
144.95262845035882,-37.81006954670513,7.4
144.95785708889835,-37.816637779012666,360.0
144.95545652317188,-37.818064919601134,1.5
144.95874491318207,-37.817915372509525,45.75
144.965159040054,-37.81920237556419,55.0
144.968672708514,-37.818985630400604,7.6
144.95938446512218,-37.8140608301259,6.75
144.96994338527634,-37.815738729789075,3.17
144.9602027051573,-37.81799822336471,6.2
144.97286310822454,-37.812720519914244,2.25
144.95938035011568,-37.81958520293489,3.0
144.97057646419358,-37.812899216128535,11.2
144.95346641680953,-37.81647152270002,9.33
144.9623438760281,-37.81898272019165,8.0
144.96826259666275,-37.812069089945886,6.4
144.9663766707321,-37.81548893584046,2.96
144.9610744995758,-37.81140321018638,107.52
144.96185642947972,-37.812578426456824,104.28
144.96741535102854,-37.81023013827675,2.0
144.96410723539006,-37.81731000592969,28.0
144.96318735080231,-37.82056349100497,8.0
144.9695849144539,-37.817975766215355,22.0
144.95350555479675,-37.810056839792075,51.0
144.96561642151863,-37.8162856698445,5.4
144.95902452616392,-37.81023936324984,18.0
144.96765558903905,-37.82065771489622,4.2
144.96095248953472,-37.81986732059875,17.5
144.952290643155,-37.819253920304604,137.5
144.96240929736808,-37.81763774683348,1.33
144.9612958652826,-37.8104583101084,239.33
144.97180359442729,-37.81773192766161,106.44
144.97207012443795,-37.81429695543063,2.0
144.95995428164235,-37.82089389473096,37.8
144.95730319653146,-37.82028828206722,63.0
144.9564010908165,-37.81506554582091,45.5
144.95501754412672,-37.81013131045939,2.5
144.9698207706912,-37.81913838934859,3.72
144.96931078304894,-37.81971677456312,13.0
144.96490511231715,-37.816217380885185,40.2
144.96589058232152,-37.81191828593012,48.62
144.96923430163807,-37.81872406567893,67.44
144.95796098786852,-37.81224471401344,0.66
144.96089306982847,-37.81301394144326,18.75
144.97137727139688,-37.81886060258009,4.0
144.97251171420115,-37.809212825913825,44.77
144.96098251077396,-37.812447851953486,9.6
144.96452044185773,-37.81470923480955,12.6
144.9639536780759,-37.81637612129706,16.44
144.97251264527213,-37.81625843719291,137.37
144.97255360323547,-37.82005557311394,5.0
144.97399118163992,-37.81625431595966,1.5
144.97134719707006,-37.81647844780632,2.5
144.95655891460183,-37.820147416000154,1.4
144.96113450372158,-37.8095635141189,32.5
144.97301760874174,-37.814034873525586,1.0
144.9638473788128,-37.814540171661555,6.0
144.9710064890543,-37.81257656745173,75.0
144.97226280936306,-37.81786528469856,3.0
144.9545586212759,-37.81838062098914,5.12
144.95789077442913,-37.81613701603651,55.25
144.96692441012493,-37.81244392078458,1.0
144.96229778618098,-37.811862252387634,2.0
144.95598822433786,-37.81158812772378,6.2
144.9575492770644,-37.81469453590173,1236.0
144.95959571515573,-37.81889001337596,3.0
144.97021125296592,-37.820081020032134,5.33
144.9592199184242,-37.81825883213573,6.23
144.96655996935638,-37.8101131510664,270.0
144.9611844586594,-37.81558448242243,4.84
144.9632768674431,-37.81420983277202,15.0
144.95324657150505,-37.81740955564553,15.47
144.9743591906568,-37.81067829602671,59.0
144.9721937985323,-37.812240942541656,12.0
144.96679813634154,-37.80925838810506,2.1
144.96558732672256,-37.81780393331743,9.2
144.96413531081123,-37.812677324659035,2092.5
144.966635668857,-37.82016821608423,1.0
144.96841873236423,-37.81058398208417,7.2
144.9700680537136,-37.81585066375867,1.0
144.9659911412914,-37.81337410998883,6.6
144.9688680322466,-37.81456172850358,37.92
144.97327232026015,-37.81382602996887,5.8
144.97425746816822,-37.81656312958402,5.5
144.95425747643924,-37.81043441890104,9.0
144.96017752107608,-37.81732406463927,1.75
144.96196147977716,-37.81220046656436,1.0
144.95419770963215,-37.81670013146076,64.0
144.97307516264215,-37.80987157767894,1.0
144.97310400907784,-37.818713009820755,6.2
144.95628358115022,-37.81430666117533,30.0
144.96295336842672,-37.81511258824543,29.74
144.97118277207932,-37.81838251310757,73.74
144.96950538865408,-37.81141997076711,3.8
144.97443543405805,-37.81714495005639,7.83
144.97165213184357,-37.814010604515204,6.0
144.96129808167314,-37.81188700689105,24.98
144.9690711069023,-37.81054150229409,10.0
144.97186176085003,-37.820031489228654,16.35
144.96778162766253,-37.81447101464094,1.0
144.97124845036714,-37.81597650636557,68.87
144.95740619534556,-37.81488041597552,50.33
144.9585415204169,-37.8135854866541,6.0
144.97208558023627,-37.81827706411972,6.8
144.96271591038914,-37.82049646973191,13.33
144.95450109953813,-37.81482504071255,1.0
144.9618970871856,-37.81602912260391,42.0
144.95498031619454,-37.81384550673765,0.98
144.9684415868696,-37.81713141744642,74.5
144.96843389141532,-37.80950074835344,1.2
144.9745537632808,-37.810623271238285,7.0
144.95986370604004,-37.81769588939887,1.5
144.97313649934534,-37.81657912249768,2.5
144.97191738721523,-37.81460465896238,4.0
144.97191252513923,-37.82090085411306,13.36
144.96388469118708,-37.81800641758083,3.5
144.97413060310262,-37.82015836294208,1.0
144.95646537797862,-37.81214049245384,1.0
144.95477930040244,-37.80951318110881,2.5
144.95292108686883,-37.820829822044615,0.73
144.97055189593559,-37.8182894342459,79.6
144.95291100689298,-37.81110532879648,2.25
144.9725796006768,-37.811902320937385,21.0
144.96172701338526,-37.819339726280695,23.7
144.96895543379685,-37.812288019951076,62.75
144.9552125836852,-37.81851752582244,39.4
144.96694182464208,-37.816412047387736,4.83
144.97274095715173,-37.80910400565577,3.0
144.96227675199376,-37.8121637004197,0.74
144.97390917909252,-37.819817332471665,6.33
144.9555124190324,-37.81967603725207,9.75
144.95907023721057,-37.81303049952736,2.3
144.9545351367413,-37.81940238031772,85.31
144.97178564076003,-37.816305418405534,23.14
144.95843833764624,-37.81048010354164,2.0
144.9685784712637,-37.81095362503586,157.5
144.95356434573,-37.82013296833241,31.8
144.95837653644594,-37.81067167002065,2.25
144.96531343375082,-37.81906043565134,42.0
144.96365348586812,-37.809905558565205,12.0
144.97386830123168,-37.81370890183263,2.71
144.95686579381803,-37.81006388310722,37.0
144.95742846091414,-37.817079227619004,59.4
144.9582669137427,-37.81303435152856,43.3
144.96143128261403,-37.81104211604887,5.4
144.95975968154573,-37.81938980480263,133.43
144.962453631079,-37.80956128931013,122.5
144.97110123286956,-37.81978868785565,0.67
144.97192640736756,-37.81541082919994,24.2
144.9674961516357,-37.815463308652504,84.6
144.96864584538812,-37.81524039061911,14.0
144.9572378929167,-37.81591801082221,163.0
144.9538921717794,-37.81532552427207,2.0
144.9721384031563,-37.81113032320638,1.0
144.96415423206128,-37.81958002364989,6.4
144.97292581957055,-37.816190851012486,72.33
144.96359307839785,-37.81861257554907,3.0
144.9534141990965,-37.81406912695806,4.0
144.9663553346203,-37.81241561118942,9.0
144.96765997972392,-37.8149499938291,6.0
144.9720507134955,-37.814471996366024,14.0
144.97064611404488,-37.81200416708218,56.36
144.9584747256189,-37.816284301135724,3.28
144.95589084917194,-37.810756360022324,120.0
144.95938157282208,-37.818916335813896,86.35
144.972198369807,-37.80934417941987,45.25
144.9551793728301,-37.81966128395685,6.6
144.95646978212275,-37.809499429168454,4.11
144.96470195453784,-37.813008990110404,1.0
144.95478642054942,-37.818764923550354,65.08
144.9663996616753,-37.8171747109484,82.7
144.96487702991672,-37.8199795988717,1.0
144.95266537782345,-37.81835426535016,5.0
144.96958157373234,-37.811884813462065,18.0
144.9586395163041,-37.81681522734431,109.66
144.96627315082094,-37.817837808975455,72.35
144.97411663721135,-37.8150157635304,13.0
144.9674279762816,-37.8159884022911,47.5
144.96366579107504,-37.81437372580518,8.92
144.9545917262082,-37.82066382245461,12.0
144.9592200036898,-37.81835188458597,4.6
144.9527487952989,-37.816666652708875,11.6
144.9626895476765,-37.816025124312674,37.5
144.96782493953287,-37.81856994789885,49.2
144.96465813141884,-37.81613437725685,5.01
144.9699873930924,-37.81912508547169,108.0
144.95881413801743,-37.811938490052974,5.2
144.95814503469603,-37.81603080207029,11.48
144.9544333874501,-37.810725333195855,3.0
144.9612423931573,-37.81980091189993,7.33
144.97199535933072,-37.81536764558033,2.0
144.96488215692938,-37.81388651965646,7.6
144.97209633123555,-37.81119918898375,13.32
144.9573743135638,-37.809428563011494,67.0
144.9522705702793,-37.818029742225974,5.2
144.95261065839767,-37.81042021312111,2.92
144.96495250732744,-37.809128112524014,48.34
144.96099460952254,-37.810961860563445,6.67
144.96288037239495,-37.81707037238057,61.5
144.9723577415288,-37.81490964047268,2.42
144.95850372045922,-37.812090572540285,26.0
144.95564868640565,-37.813492863878245,11.14
144.97284956112688,-37.82085211163332,20.32
144.9718432040317,-37.815178576955695,1.33
144.95334844652848,-37.81226771164466,62.12
144.9534036702631,-37.8204817573566,6.0
144.95612564415697,-37.813713124449144,1032.6
144.95860626176759,-37.80917911628089,1.32
144.96796642226028,-37.81028178041027,6.6
144.95933604898198,-37.813419203995146,6.0
144.95569503140356,-37.81108563135543,13.33
144.95303122465245,-37.81951589459058,2.0
144.96719036779953,-37.81569554936209,2.59
144.96827117647197,-37.817006453087316,14.0
144.9643592874989,-37.81760037861701,27.6
144.9634565500554,-37.813922157514305,18.0
144.96899486410658,-37.8151087643409,0.33
144.95393366145296,-37.817512199051095,7.0
144.96106002410838,-37.81289051482946,931.07
144.96000188810117,-37.81940696578557,2.0
144.97103393450453,-37.81332016650499,10.77
144.95564307706002,-37.81539968779592,14.5
144.96275439202958,-37.81774141752177,61.0
144.95932266761062,-37.81470515977506,2.5
144.97398062028248,-37.815364358616485,1.0
144.95955453852304,-37.81729527123718,4.0
144.95818882793813,-37.82045593363705,1.84
144.9559466142261,-37.820728903539184,0.5
144.960544272836,-37.812353010399185,42.2
144.95211587363025,-37.810604982464135,2.33
144.95290844462681,-37.81367400463322,41.37
144.96828947646554,-37.818150470560084,50.0
144.95276981100096,-37.815735951341544,6.0
144.97248961941364,-37.80923283412538,69.26
144.95854083450664,-37.81574845782175,113.0
144.95397331034283,-37.81682731964086,11.0
144.96529797167847,-37.811966814935154,7.63
144.97008144880567,-37.81951793138529,52.29
144.95520414292747,-37.811550110210405,48.0
144.95252147768164,-37.81697307380024,60.5
144.95564314230614,-37.81526368674734,2.18
144.96760235019778,-37.81497935816612,30.33
144.9539004545873,-37.81430361477384,9.0
144.96668645279982,-37.81910132244625,6.8
144.96704030562674,-37.8097740887421,101.19
144.95697870135407,-37.812603691868915,2.9
144.96905614724236,-37.81223868204605,6.8
144.96626172922743,-37.817752635757444,0.5
144.97124069708903,-37.81548195648233,69.7
144.96161078774085,-37.81078130426528,10.29
144.95744117272045,-37.81671905455252,18.0
144.96909827913538,-37.81815924193407,3.5
144.95287764366293,-37.814974393824,3.5
144.9646590995441,-37.82022352051068,60.64
144.952437036235,-37.81448587478352,6.4
144.9668875867558,-37.8133046222776,1.5
144.96361137706708,-37.81184241162573,61.34
144.96978527412114,-37.82036811634638,48.67
144.97118527456257,-37.820705013379325,22.63
144.97274825122307,-37.81769319501405,236.93
144.95508329015124,-37.820299675739214,11.0
144.96252265704524,-37.814621160733225,100.74
144.9578087849653,-37.810904691385694,292.0
144.95325461714256,-37.81779109210675,28.0
144.97172694315014,-37.81822567370238,1.69
144.96765127610718,-37.81058173831312,4.5
144.9708756218187,-37.81665459311951,59.2
144.964359341662,-37.81333125089851,26.0
144.95556279574336,-37.81455233637216,5.4
144.97470722478909,-37.81030738101159,39.6
144.97373076407314,-37.81989055826041,5.0
144.95779207615092,-37.81250805797576,86.0
144.9532592074666,-37.82090787247048,237.25
144.96929658683382,-37.81906839088829,20.67
144.95863377912985,-37.8095291726283,20.5
144.96911227912148,-37.81928064001808,6.6
144.95240584707923,-37.81217752934486,0.93
144.96899884731735,-37.813513530685704,23.93
144.9675421459574,-37.81379815802657,44.61
144.96086588103563,-37.82018842404924,38.33
144.96011676114628,-37.81644146645948,34.8
144.96076767470862,-37.810860554042925,25.8
144.97045921102435,-37.815552996979626,3.0
144.96046485685167,-37.81200836423885,6.2
144.96443708062296,-37.81196780318152,108.52
144.97284756549465,-37.8171282105688,8.54
144.97368315013603,-37.819335906209105,7.8
144.97070277099428,-37.815251605891554,6.0
144.96247340422076,-37.81914425336878,19.25
144.9580752216753,-37.819355428031535,3.0
144.95934457097567,-37.81541128397163,6.0
144.96688278492687,-37.81591783743672,2.66
144.96019233877823,-37.81165477479248,76.78
144.97196313030062,-37.81438103348669,2.0
144.95482263682314,-37.81534239643665,191.8
144.96509531002442,-37.81310385403418,5.0
144.9739400732286,-37.818159984343104,3.0
144.95351836326554,-37.80998122932163,37.0
144.95241241987887,-37.81088843050007,0.88
144.96825920505128,-37.8104882244304,16.52
144.9657995608865,-37.81368265799875,35.5
144.9544215532532,-37.81903863133973,1.5
144.95268865396136,-37.81620671885289,3.0
144.97050173293457,-37.81667450644515,13.19
144.97095475778735,-37.811289872418605,28.0
144.9622705909898,-37.82039133261528,5.5
144.96613163811514,-37.810884229349284,45.0
144.96267859425177,-37.814762065575685,131.66
144.9707159885841,-37.81862311330838,26.0
144.9629480037767,-37.81351894350567,5.8
144.96709982028685,-37.812460523531925,2.0
144.95620762820866,-37.820757159576154,2.0
144.97065843882706,-37.81766015457499,6.43
144.97440934588877,-37.81597558177673,51.0
144.9622783006349,-37.81667193572205,7.57
144.9548454253042,-37.809225418641624,25.0
144.96038390280262,-37.818346907014444,46.0
144.9599079688731,-37.81598419409461,1.0
144.9713106970647,-37.81024692090658,181.6
144.9695611702656,-37.812721987501696,35.74
144.9628211737236,-37.81699635518232,2.2
144.9724824006293,-37.82042137265474,11.0
144.9631145396325,-37.813548753583994,94.86
144.96409032723358,-37.819694211491864,37.75
144.95674576278248,-37.81046668912382,49.11
144.97428869798787,-37.80993909236003,1.32
144.97440712871764,-37.816136209418694,127.34
144.9712188489191,-37.81882612617308,3.67
144.96229194086197,-37.81866786595061,41.0
144.96875729039357,-37.8122677328315,1.0
144.9683229817634,-37.81339793036822,89.75
144.96265612495907,-37.810518792408054,0.8
144.9707513978056,-37.81296753050736,25.0
144.96765975863414,-37.81394435076341,23.0
144.96800459749923,-37.8112017235217,0.4
144.9542515730081,-37.81224230761694,8.34
144.96118603841768,-37.81236433700592,184.0
144.96420240479554,-37.81408098240203,14.0
144.96181071693871,-37.81096672780445,10.0
144.9617774214255,-37.814727672086775,11.86
144.9707390387823,-37.81299880858419,1.34
144.97040569495428,-37.815704537751934,3.75
144.97388805513225,-37.81000183094901,128.5
144.96825372820982,-37.817684430156056,20.52
144.957160286289,-37.81407024301086,23.0
144.96561399670554,-37.81921771012353,57.14
144.97470737669707,-37.81587195798221,58.0
144.95319176900313,-37.80993736607935,16.0
144.97276095745676,-37.81548866493564,113.66
144.95800100954492,-37.81689831586457,27.5
144.95235825625568,-37.81501824546386,15.0
144.9712155350846,-37.81771001241495,14.5
144.97054868168692,-37.817826437865904,48.0
144.961105469056,-37.813701361683485,12.0
144.9685971661487,-37.81475411498167,20.0
144.9599701365144,-37.80951832223844,1.4
144.9574971431978,-37.81662822854624,10.4
144.96615512512804,-37.818596219452196,256.07
144.95808363146872,-37.81677010815202,132.0
144.96307161866758,-37.81766316900948,15.8
144.95714128811719,-37.81612792669098,93.52
144.97370953610852,-37.812889485942954,5.8
144.95516698310698,-37.81912600197832,1.0
144.95553078572493,-37.81695171615611,11.4
144.95327983751991,-37.81387638186749,0.67
144.9623856084634,-37.81876507976846,33.8
144.95325543880733,-37.81180666693191,25.67
144.97435056296115,-37.811153829717,4.0
144.96666962688275,-37.81956896331854,19.0
144.96449798265712,-37.81527405524428,9.4
144.96160361338548,-37.82075137235182,0.5
144.9708104711279,-37.81502321930123,4.0
144.9584251729214,-37.81415308149273,58.45
144.97068245859057,-37.81305565204102,120.0
144.9538758748861,-37.81549381078869,50.0
144.95666283572322,-37.81607332381887,3.0
144.96887380324438,-37.81740959299017,16.21
144.970791397188,-37.82058096310509,10.33
144.97198975581665,-37.82072032264344,14.65
144.95541363297215,-37.812197313305155,0.66
144.97466172732697,-37.81209216019124,90.75
144.96928423782353,-37.816731087498276,42.5
144.9738133328897,-37.811225521457544,3.4
144.95262064905558,-37.81275167942378,17.75
144.96903530067175,-37.81967612868193,43.2
144.96220976809727,-37.81494238640831,60.0
144.97237079616767,-37.81161827290048,1.0
144.95533909953735,-37.820079123641364,1.0
144.95707368190045,-37.81233672826999,154.5
144.9648479755976,-37.81569754302471,69.5
144.97246101526525,-37.81518635973273,0.67
144.97347378432514,-37.82083539410113,8.6
144.96148150456474,-37.81753025558808,1.75
144.9572956632662,-37.81905439266144,123.0
144.95773314547947,-37.82088957757976,1.11
144.96801537427137,-37.81217885476876,12.6
144.9620085772948,-37.814589223862555,817.0
144.95993537209017,-37.81016498937324,45.8
144.95478988356348,-37.8207575211254,28.0
144.95908924415954,-37.817730209169746,4.47
144.97084221508152,-37.8104738709921,40.0
144.96455489409934,-37.8176281676608,1.76
144.96679044082023,-37.8205830765488,13.0
144.95285573624113,-37.81837099899508,18.0
144.95219407907248,-37.814338808970405,6.4
144.95618732661077,-37.8128891463907,75.0
144.96087409518347,-37.810371113591025,123.5
144.95373628687156,-37.82033883587076,19.86
144.9733690368404,-37.809323949434656,24.41
144.95889152145918,-37.81966459480452,43.0
144.95525132019822,-37.81783376038384,1.0
144.96251910321502,-37.815050477244064,42.6
144.96298587053565,-37.82059141327909,21.12
144.97130560195285,-37.82082574023361,5.5
144.9625334731037,-37.817362012106415,1.0
144.95508028649874,-37.81606661614768,79.0
144.95923977977316,-37.817816506672585,9.07
144.96364224224152,-37.81427752452945,655.66
144.968078285847,-37.81435340343063,56.97
144.95886436336974,-37.81358704487612,71.61
144.9621074258901,-37.811882048081046,32.0
144.95593506921512,-37.817275504263904,21.0
144.97339046467457,-37.8091247316035,2.0
144.96449686493483,-37.81766073575155,0.77
144.9547046882853,-37.81275867560043,48.6
144.96562654094964,-37.81487237555035,29.0
144.95671422588526,-37.8164582888725,4.0
144.96927592926272,-37.80932941178396,43.2
144.95208135845843,-37.814491564832274,163.5
144.9735981166648,-37.81969643814306,78.5
144.97391197242874,-37.81775976366403,19.0
144.9689799659689,-37.81330230823569,29.5
144.9601820872235,-37.809740623483464,725.67
144.9704694957883,-37.818526983922936,33.17
144.96992431288896,-37.81803051056761,24.5
144.9638579074842,-37.80917913241442,67.5
144.95807563763438,-37.81414438078717,21.54
144.95892216374062,-37.81824877654363,9.6
144.96090308137622,-37.80955269708265,84.0
144.95434637925555,-37.81335076151558,19.92
144.97258211647082,-37.820449544724525,117.5
144.9727940221082,-37.81950796658256,4.34
144.9569888585928,-37.81271368259429,15.25
144.96682911608104,-37.81697488972968,39.75
144.97118169834005,-37.81579237604429,1083.0
144.97089205230637,-37.816480786976186,81.27
144.9546934427938,-37.813331802385875,6.0
144.96615444322524,-37.81370218526674,1.0
144.95940428377185,-37.81041532986499,2.37
144.95484191698864,-37.81106696994131,88.1
144.96102586257115,-37.817884547001526,10.7
144.9699808049874,-37.81078626828772,21.0
144.96787036363628,-37.820152990140045,18.25
144.96779072432534,-37.818143062282886,1.4
144.9669141791074,-37.81046573391521,3.0
144.95284084658155,-37.815954791056356,6.67
144.97390316493417,-37.81170226302668,42.67
144.95566182156827,-37.809971343454855,6.5
144.9631852099007,-37.82063103063119,16.18
144.95963893094364,-37.82026576332304,51.8
144.97356754672634,-37.810348726816564,170.53
144.959809543808,-37.81702917757442,50.11
144.97269671980484,-37.8111069123592,104.0
144.9575363199955,-37.81277672392617,63.71
144.96920839349193,-37.811474262515055,49.66
144.97034211177228,-37.81964688988619,100.33
144.95551126508786,-37.81174631089872,73.66
144.96112133193438,-37.809694236270495,45.4
144.969116966326,-37.81909032289165,11.2
144.96351208419543,-37.81198800797927,37.83
144.96476934141677,-37.81616588006902,54.0
144.96984272825242,-37.81452735807262,23.25
144.95792180022292,-37.815426206815225,9.0
144.96543122957982,-37.813637714209364,7.18
144.97043608227563,-37.811858225721835,5.58
144.95266636192727,-37.81837479941259,7.0
144.9639411532053,-37.80946682649689,20.2
144.9740261262715,-37.813235638559945,33.75
144.96435620682482,-37.814277170358416,71.5
144.96094501821827,-37.81530236473217,10.67
144.95993239825802,-37.81359862510324,8.34
144.97007629330542,-37.81045709244714,9.6
144.95710096533813,-37.82011786950094,27.0
144.96958661008117,-37.81541818783546,16.5
144.9725770940681,-37.813399995056834,7.2
144.95365840279416,-37.812534536983925,1.0
144.96186084165691,-37.81777225917856,22.0
144.96773423128596,-37.8169454052873,69.0
144.95951990133005,-37.817888910414,110.25
144.96060196982114,-37.81698117841478,2.0
144.9679115089681,-37.81901491746678,2.2
144.961985016427,-37.811916576260934,14.25
144.9723844573411,-37.819500929239105,8.8
144.95633292269721,-37.81559537365713,37.6
144.95873389048305,-37.82016691177112,11.83
144.9520925896598,-37.817740014837646,11.2
144.9677217182713,-37.82016511545746,11.6
144.9621082139298,-37.81611974875252,17.0
144.9707065766969,-37.81334024715648,42.0
144.9719057338121,-37.81860553313035,16.36
144.95978707259906,-37.81810499438841,0.33
144.96076278182247,-37.81243769748757,1.0
144.95907483237224,-37.80989154651265,7.6
144.96009752465653,-37.8201765140755,30.0
144.96631498036032,-37.81680701140898,1.5
144.9554994366225,-37.820739618459676,11.2
144.96220834668483,-37.81379421986957,124.39
144.97355921808392,-37.81082338792395,153.5
144.96887892830742,-37.81770599217665,1.18
144.95343463191676,-37.81670177118818,4.95
144.95495528808698,-37.812910582756594,8.66
144.95257907650702,-37.81553166516148,1.0
144.9679420825217,-37.813522523743366,7.93
144.95806096709165,-37.81559488688974,2.0
144.95705163684553,-37.81721518077656,2.0
144.9660258262267,-37.8203749533378,7.25
144.9720518585641,-37.81708504980184,5.0
144.95917835721554,-37.816542792423334,148.0
144.95733430212795,-37.81813049897616,4.0
144.97292769004883,-37.81870905754016,108.0
144.96626943206203,-37.811213311690096,0.67
144.97469710004157,-37.812951689019506,5.66
144.95391000423882,-37.818425063211016,8.0
144.96338784800054,-37.81593522376251,585.0
144.95226373359557,-37.81017551022321,4.0
144.96084541387887,-37.81104668052792,15.0
144.95340345823203,-37.81183062171445,44.4
144.97210708255363,-37.82052024330057,41.2
144.96535021990567,-37.81862034553707,1.35
144.95721173523776,-37.81434805335376,43.0
144.97350210910778,-37.81152574019141,27.27
144.9741125968964,-37.81730309236901,41.2
144.9687889362821,-37.80917530610221,18.38
144.9578246421003,-37.811523875851854,3.0
144.9589482695892,-37.81089276368475,3.0
144.9575154690092,-37.81284401812994,108.5
144.96021467585726,-37.811744901977676,1.0
144.96144088044014,-37.81092419332752,0.5
144.9594526691577,-37.81211167450522,18.91
144.95360850927355,-37.81041768717847,2.0
144.95651480845132,-37.80992071630069,68.5
144.96978752687366,-37.80958132821541,40.8
144.96448068084678,-37.81079858304471,7.8
144.965362755328,-37.819912031923174,145.0
144.96146553868746,-37.80989846592912,7.4
144.9610785439553,-37.812391193826556,91.18
144.97364359488304,-37.8198788750309,39.73
144.96306419624165,-37.81873730310303,8.6
144.96139157418625,-37.820814351294736,57.44
144.9641560879406,-37.809946127180275,6.0
144.96473312590416,-37.81399559609939,19.0
144.960767063151,-37.81340976666908,133.7
144.95478697973044,-37.814601712421926,44.4
144.95209994025095,-37.81518787689268,63.45
144.9615152074459,-37.81716509366826,3.0
144.96584661367348,-37.819075180660555,6.8
144.95495177438832,-37.81392405919433,126.87
144.96559721664954,-37.81137770804955,19.66
144.95539793116632,-37.81936044082274,139.74
144.96614230698248,-37.814859972370805,28.55
144.96771664071215,-37.81961331400853,79.26
144.97470686732274,-37.818564004135744,6.8
144.9540603574133,-37.81662115502651,33.0
144.96185502849477,-37.811498233920965,8.8
144.96332769242278,-37.81333944793422,9.72
