latitude,longitude
-37.515299,144.871211
-37.514866,144.871269
-37.514488,144.871394
-37.514101,144.871701
-37.513589,144.871958
-37.513206,144.872023
-37.513002,144.871816
-37.512883,144.871272
-37.512738,144.870639
-37.512568,144.870282
-37.512390,144.870035
-37.512474,144.869555
-37.512500,144.868791
-37.512432,144.868115
-37.512327,144.867456
-37.512085,144.866850
-37.511739,144.866641
-37.511253,144.866748
-37.511002,144.867131
-37.510800,144.867640
-37.510641,144.868158
-37.510424,144.868588
-37.510024,144.869138
-37.509716,144.869311
-37.509471,144.869166
-37.509336,144.868694
-37.509121,144.868257
-37.508883,144.867847
-37.508542,144.867710
-37.508296,144.867621
-37.508134,144.867256
-37.508168,144.866892
-37.508066,144.866581
-37.507581,144.866280
-37.507138,144.866197
-37.506909,144.866335
-37.506704,144.866658
-37.506521,144.866867
-37.506266,144.867075
-37.506135,144.867493
-37.505864,144.867721
-37.505745,144.868070
-37.505854,144.868443
-37.506139,144.868813
-37.506440,144.869051
-37.506671,144.869359
-37.506893,144.869807
-37.506683,144.870107
-37.506162,144.870147
-37.505915,144.870326
-37.505875,144.870588
-37.506017,144.870870
-37.506076,144.871115
-37.505904,144.871218
-37.505614,144.871240
-37.505342,144.871122
-37.505214,144.870757
-37.505275,144.870164
-37.505283,144.869316
-37.505113,144.868544
-37.504400,144.867814
-37.503921,144.867675
-37.503537,144.867607
-37.503340,144.867825
-37.503270,144.868138
-37.503347,144.868631
-37.503229,144.868811
-37.503089,144.869162
-37.503186,144.869450
-37.503521,144.869563
-37.503811,144.869628
-37.504193,144.869856
-37.504356,144.870175
-37.504441,144.870625
-37.504713,144.871162
-37.504866,144.871548
-37.504943,144.871956
-37.504926,144.872428
-37.504771,144.873000
-37.504606,144.873380
-37.504381,144.873823
-37.504167,144.873782
-37.503970,144.873252
-37.503674,144.873203
-37.503314,144.873489
-37.503062,144.873994
-37.502831,144.874544
-37.502698,144.874742
-37.502530,144.874988
-37.502331,144.875276
-37.502132,144.875407
-37.502083,144.875646
-37.502262,144.876042
-37.502568,144.876237
-37.503079,144.876183
-37.503479,144.876258
-37.503794,144.876237
-37.504134,144.876419
-37.504448,144.876786
-37.504739,144.877084
-37.505146,144.877334
-37.505359,144.877720
-37.505368,144.878189
-37.505212,144.878361
-37.505152,144.878586
-37.505242,144.878981
-37.505353,144.879294
-37.505377,144.880206
-37.505275,144.880957
-37.505113,144.882094
-37.504934,144.883006
-37.504722,144.883758
-37.504496,144.883882
-37.504054,144.883744
-37.503738,144.883448
-37.503450,144.883460
-37.503050,144.884880
-37.503860,144.886110
-37.504740,144.886600
-37.504960,144.887140
-37.505040,144.888680
-37.503960,144.890370
-37.507360,144.917060
-37.511270,144.950010
-37.511604,144.953705
-37.511674,144.954163
-37.512822,144.967168
-37.513730,144.977210
-37.514123,144.980694
-37.515390,144.991930
-37.514730,144.992150
-37.514210,144.993160
-37.513630,144.993010
-37.513410,144.993090
-37.512860,144.994010
-37.512660,144.994590
-37.512700,144.995230
-37.512280,144.995880
-37.512150,144.996560
-37.511810,144.996810
-37.511730,144.997110
-37.511400,144.997240
-37.510900,144.997070
-37.510170,144.997550
-37.509480,144.997460
-37.509150,144.997140
-37.508520,144.997010
-37.508680,144.998240
-37.508540,144.999580
-37.509570,145.000560
-37.509820,145.001900
-37.509650,145.002070
-37.509190,145.001910
-37.509040,145.002440
-37.508680,145.002710
-37.507960,145.002810
-37.507700,145.003470
-37.507420,145.003660
-37.507010,145.003770
-37.506580,145.004310
-37.506020,145.004450
-37.505750,145.004100
-37.504620,145.003940
-37.504140,145.003670
-37.503770,145.003710
-37.503090,145.004300
-37.503080,145.005190
-37.502480,145.005980
-37.502470,145.006400
-37.502690,145.006850
-37.502190,145.007230
-37.499890,144.986970
-37.481180,144.994030
-37.442380,145.000770
-37.444250,145.018630
-37.448220,145.055230
-37.449810,145.066770
-37.450560,145.072890
-37.449060,145.071630
-37.448430,145.069840
-37.447398,145.069270
-37.447090,145.069100
-37.446440,145.068090
-37.446060,145.067880
-37.445328,145.068174
-37.445040,145.068290
-37.442140,145.066900
-37.441270,145.067490
-37.438620,145.067770
-37.439040,145.071390
-37.439490,145.073240
-37.438630,145.074930
-37.438570,145.075780
-37.438920,145.078120
-37.439850,145.080800
-37.438840,145.081270
-37.438060,145.082160
-37.437210,145.081800
-37.435430,145.082380
-37.434880,145.080560
-37.433830,145.079910
-37.433240,145.079320
-37.432430,145.078930
-37.431440,145.079370
-37.430630,145.079190
-37.429530,145.079510
-37.428490,145.078800
-37.427550,145.079540
-37.426350,145.079280
-37.425710,145.082780
-37.424970,145.085540
-37.423990,145.086220
-37.423200,145.087370
-37.422760,145.088460
-37.422080,145.089390
-37.421090,145.091830
-37.419840,145.092820
-37.419690,145.094490
-37.419500,145.095120
-37.417990,145.096020
-37.414290,145.101170
-37.413860,145.101800
-37.412420,145.104650
-37.411280,145.105430
-37.410280,145.105900
-37.408940,145.106920
-37.408300,145.107680
-37.405870,145.105040
-37.405550,145.105080
-37.403960,145.107880
-37.403210,145.110720
-37.401750,145.111070
-37.402230,145.112870
-37.404270,145.113210
-37.407020,145.113960
-37.408750,145.114790
-37.409270,145.115550
-37.410210,145.115280
-37.409740,145.118070
-37.409450,145.122360
-37.410260,145.124970
-37.418990,145.129760
-37.419320,145.131400
-37.420040,145.132420
-37.421170,145.133670
-37.423980,145.136160
-37.424720,145.136570
-37.425570,145.136770
-37.426190,145.137990
-37.427960,145.140670
-37.428280,145.141410
-37.428600,145.145600
-37.428280,145.146240
-37.426880,145.146810
-37.424620,145.147420
-37.422680,145.146980
-37.421950,145.146950
-37.421580,145.147260
-37.420650,145.148870
-37.419590,145.149770
-37.418630,145.149960
-37.416570,145.149910
-37.414910,145.150320
-37.414460,145.150700
-37.413760,145.151960
-37.413160,145.153400
-37.412880,145.154560
-37.412850,145.155870
-37.413030,145.157020
-37.414460,145.160130
-37.414960,145.161770
-37.414580,145.163180
-37.413610,145.165220
-37.413140,145.165890
-37.414960,145.167270
-37.415540,145.168620
-37.416530,145.169870
-37.417800,145.170270
-37.420030,145.171420
-37.420120,145.173130
-37.420300,145.173710
-37.421280,145.175340
-37.423060,145.177080
-37.423600,145.178510
-37.423740,145.179330
-37.423610,145.180200
-37.422410,145.182990
-37.421940,145.184670
-37.421930,145.185770
-37.422160,145.186500
-37.422640,145.187010
-37.423240,145.187270
-37.424010,145.187320
-37.426040,145.186790
-37.426349,145.186902
-37.429670,145.188100
-37.430460,145.188230
-37.431980,145.187250
-37.432490,145.187180
-37.435250,145.188480
-37.436760,145.188670
-37.437820,145.188390
-37.440170,145.187120
-37.441660,145.186920
-37.442970,145.185440
-37.443360,145.185390
-37.443810,145.185570
-37.444200,145.186070
-37.444510,145.187010
-37.444920,145.190560
-37.444720,145.192580
-37.444780,145.195040
-37.444350,145.196390
-37.444301,145.196930
-37.444220,145.197830
-37.443810,145.199130
-37.444040,145.200240
-37.445910,145.201960
-37.447140,145.202810
-37.450540,145.204510
-37.452350,145.204990
-37.452960,145.205320
-37.453113,145.205431
-37.453900,145.206000
-37.456960,145.208950
-37.457400,145.209200
-37.458750,145.209210
-37.459400,145.209540
-37.464440,145.216450
-37.468090,145.219230
-37.470280,145.219910
-37.471780,145.221140
-37.472600,145.222270
-37.474310,145.225460
-37.475230,145.233520
-37.475900,145.235590
-37.476187,145.236430
-37.477720,145.241040
-37.487786,145.239318
-37.488337,145.244015
-37.488736,145.243934
-37.489200,145.248114
-37.491222,145.247754
-37.492271,145.256646
-37.507473,145.253822
-37.507715,145.253131
-37.510277,145.252093
-37.510838,145.251956
-37.512040,145.261958
-37.512162,145.262802
-37.501222,145.264874
-37.501081,145.265294
-37.500906,145.265755
-37.500726,145.266219
-37.500528,145.266643
-37.500277,145.267093
-37.500009,145.267527
-37.500990,145.275480
-37.496490,145.276300
-37.497380,145.283990
-37.498580,145.294390
-37.506880,145.292840
-37.506970,145.293400
-37.507450,145.293490
-37.507860,145.293860
-37.508330,145.298000
-37.513690,145.297060
-37.515560,145.313830
-37.515750,145.313770
-37.519750,145.309080
-37.521010,145.305990
-37.521950,145.304770
-37.522990,145.314630
-37.523410,145.314550
-37.524040,145.313950
-37.524640,145.312410
-37.525190,145.317640
-37.524860,145.317690
-37.525210,145.321050
-37.528170,145.320570
-37.528430,145.322830
-37.528550,145.322830
-37.529130,145.328500
-37.531960,145.328010
-37.532610,145.333810
-37.539180,145.332670
-37.539764,145.332566
-37.540203,145.337365
-37.540331,145.338766
-37.541106,145.340114
-37.541940,145.340597
-37.542826,145.341237
-37.543530,145.341582
-37.543568,145.341882
-37.544227,145.347031
-37.541404,145.347630
-37.542874,145.356420
-37.543351,145.361063
-37.544573,145.360915
-37.544880,145.364100
-37.545130,145.366410
-37.545340,145.368430
-37.540540,145.375820
-37.542870,145.379900
-37.542850,145.381740
-37.542250,145.381960
-37.542100,145.382260
-37.541960,145.383450
-37.542600,145.383840
-37.542860,145.384280
-37.542903,145.384427
-37.542958,145.384614
-37.542810,145.385580
-37.543390,145.386610
-37.542450,145.387590
-37.541250,145.387810
-37.541020,145.388610
-37.540010,145.389120
-37.539740,145.389530
-37.540230,145.390290
-37.540910,145.392700
-37.540890,145.393900
-37.539710,145.395630
-37.538390,145.397240
-37.537480,145.401160
-37.536340,145.402400
-37.531060,145.402490
-37.528010,145.402780
-37.527130,145.403450
-37.526550,145.405040
-37.526380,145.410840
-37.526000,145.413330
-37.526240,145.417550
-37.526560,145.418740
-37.529260,145.419160
-37.531500,145.418520
-37.533240,145.421380
-37.533810,145.425370
-37.534610,145.426080
-37.535000,145.426000
-37.532280,145.429850
-37.530810,145.432690
-37.533430,145.440530
-37.538828,145.439351
-37.545880,145.437810
-37.546490,145.442810
-37.546750,145.445540
-37.549820,145.467750
-37.557670,145.469910
-37.558140,145.473440
-37.554650,145.474190
-37.554680,145.482000
-37.560130,145.481990
-37.560200,145.496820
-37.562128,145.496814
-37.563590,145.496810
-37.563597,145.498226
-37.563650,145.508760
-37.562560,145.508180
-37.561690,145.507150
-37.560100,145.506540
-37.556700,145.503710
-37.555890,145.502540
-37.555910,145.507980
-37.556970,145.511220
-37.561230,145.518740
-37.560960,145.520440
-37.561350,145.523180
-37.563700,145.525340
-37.563620,145.525570
-37.562830,145.526210
-37.562070,145.526220
-37.561200,145.526480
-37.558480,145.527990
-37.557650,145.528140
-37.556690,145.528030
-37.556600,145.528340
-37.556870,145.531470
-37.557300,145.531210
-37.557830,145.531690
-37.558110,145.533150
-37.558480,145.533740
-37.560260,145.534090
-37.561390,145.534940
-37.562380,145.537300
-37.562640,145.537520
-37.564420,145.537210
-37.566250,145.537480
-37.570500,145.539240
-37.571660,145.540200
-37.572520,145.541280
-37.573870,145.544370
-37.574120,145.545070
-37.574320,145.547140
-37.574590,145.547640
-37.576250,145.548340
-37.578260,145.549580
-37.581180,145.552610
-37.581860,145.552740
-37.583850,145.553660
-37.586630,145.555710
-37.588090,145.556980
-37.590340,145.558220
-37.592480,145.560900
-37.593240,145.562600
-37.593070,145.563180
-37.592420,145.564070
-37.591090,145.564610
-37.588950,145.566530
-37.587900,145.569100
-37.586850,145.572550
-37.586310,145.573210
-37.584080,145.573620
-37.582740,145.573630
-37.581750,145.573150
-37.579920,145.573280
-37.579210,145.573530
-37.576840,145.575020
-37.575700,145.576500
-37.572050,145.578020
-37.571410,145.579310
-37.571220,145.580040
-37.571250,145.581650
-37.571010,145.582030
-37.569710,145.582460
-37.569170,145.583050
-37.567330,145.586140
-37.566860,145.587710
-37.566880,145.589330
-37.567650,145.592300
-37.565890,145.593610
-37.565770,145.594810
-37.566080,145.599870
-37.566530,145.600930
-37.567360,145.601900
-37.568090,145.602400
-37.568730,145.602500
-37.570020,145.602210
-37.571630,145.602450
-37.572520,145.602150
-37.573500,145.602070
-37.574920,145.602170
-37.576050,145.602470
-37.575957,145.602836
-37.575620,145.604170
-37.575600,145.606950
-37.575210,145.609260
-37.574070,145.612360
-37.571640,145.613840
-37.571040,145.614920
-37.572300,145.618010
-37.577080,145.620810
-37.578140,145.622670
-37.580120,145.625580
-37.580820,145.627330
-37.585580,145.629930
-37.587560,145.632620
-37.588310,145.637740
-37.588990,145.638840
-37.589240,145.640670
-37.591900,145.643230
-37.593090,145.644630
-37.594000,145.646890
-37.596200,145.648060
-37.598440,145.649750
-37.599820,145.651340
-37.600730,145.652730
-37.602180,145.654090
-37.602970,145.654280
-37.604410,145.654290
-37.606390,145.654990
-37.607000,145.655060
-37.608570,145.654490
-37.609430,145.654910
-37.610430,145.655780
-37.611040,145.657550
-37.611350,145.657740
-37.612140,145.658140
-37.615180,145.659110
-37.617530,145.659110
-37.617790,145.659290
-37.617960,145.661390
-37.618340,145.662470
-37.620450,145.665840
-37.622150,145.667340
-37.622570,145.668700
-37.622640,145.669500
-37.622640,145.670240
-37.622250,145.672330
-37.622310,145.673420
-37.622970,145.674780
-37.624200,145.675850
-37.593990,145.737340
-37.593660,145.736840
-37.589890,145.736180
-37.589550,145.736000
-37.587300,145.733780
-37.586500,145.733500
-37.585960,145.733080
-37.585790,145.732330
-37.585860,145.731210
-37.585750,145.731130
-37.584720,145.731120
-37.582110,145.730570
-37.578880,145.731190
-37.575240,145.732980
-37.573120,145.733730
-37.572550,145.734110
-37.571720,145.735600
-37.570920,145.736570
-37.570560,145.736750
-37.568490,145.736390
-37.567190,145.737500
-37.566390,145.738690
-37.566280,145.739760
-37.566660,145.740550
-37.569550,145.743380
-37.570520,145.744180
-37.571710,145.744710
-37.571910,145.745090
-37.573310,145.748460
-37.573520,145.749980
-37.573510,145.751720
-37.572930,145.752840
-37.573700,145.754140
-37.574320,145.754620
-37.574760,145.755350
-37.574340,145.756000
-37.573730,145.756950
-37.573620,145.758170
-37.574100,145.759810
-37.573500,145.761490
-37.573470,145.762370
-37.573800,145.763960
-37.573630,145.766080
-37.571150,145.769060
-37.570260,145.769810
-37.570300,145.771390
-37.569880,145.774040
-37.567750,145.778090
-37.566490,145.780900
-37.565090,145.785110
-37.565420,145.786960
-37.564980,145.788520
-37.563280,145.789250
-37.562020,145.790840
-37.562100,145.793010
-37.563910,145.795460
-37.563610,145.797500
-37.563690,145.799370
-37.563310,145.802600
-37.564630,145.806930
-37.564390,145.809180
-37.563610,145.809820
-37.562300,145.809620
-37.561240,145.809120
-37.560050,145.809040
-37.558870,145.810350
-37.558970,145.812160
-37.558110,145.814520
-37.556690,145.816080
-37.556320,145.816250
-37.553690,145.816750
-37.551670,145.816940
-37.549730,145.818090
-37.548650,145.818530
-37.545090,145.818680
-37.544110,145.818860
-37.543450,145.819260
-37.541140,145.821550
-37.539960,145.822070
-37.538820,145.822070
-37.537610,145.821590
-37.536850,145.821020
-37.535920,145.819710
-37.535300,145.819690
-37.534620,145.819910
-37.533970,145.820530
-37.533630,145.823140
-37.533190,145.824240
-37.532870,145.824350
-37.532310,145.824270
-37.531060,145.823620
-37.530760,145.823610
-37.530190,145.824940
-37.528870,145.825660
-37.528140,145.826320
-37.530660,145.829960
-37.531810,145.834400
-37.532060,145.840640
-37.531930,145.840850
-37.530870,145.841290
-37.528000,145.847200
-37.528240,145.849500
-37.529800,145.851860
-37.530310,145.854250
-37.530990,145.856200
-37.532150,145.857570
-37.532000,145.860040
-37.531630,145.862060
-37.532170,145.863820
-37.531900,145.866250
-37.531020,145.867780
-37.530130,145.868760
-37.530320,145.869630
-37.530020,145.870230
-37.530300,145.870850
-37.528950,145.873120
-37.528200,145.874720
-37.525500,145.878970
-37.525200,145.879670
-37.525090,145.880610
-37.525510,145.881180
-37.526780,145.881680
-37.527050,145.882220
-37.526870,145.883630
-37.528280,145.884900
-37.529800,145.886600
-37.532260,145.889690
-37.532820,145.947790
-37.532919,145.959554
-37.533113,145.982708
-37.533347,146.010560
-37.533570,146.037170
-37.533830,146.068144
-37.534020,146.090679
-37.534232,146.116018
-37.534448,146.141699
-37.534592,146.158909
-37.534721,146.174231
-37.534820,146.186000
-37.536340,146.187370
-37.537660,146.187170
-37.538700,146.186820
-37.539160,146.186840
-37.540410,146.187340
-37.540830,146.187340
-37.544140,146.186760
-37.545230,146.185800
-37.546680,146.183630
-37.549010,146.182800
-37.549220,146.182860
-37.549460,146.183530
-37.550030,146.184050
-37.550740,146.185240
-37.551420,146.185620
-37.553130,146.185890
-37.554580,146.186380
-37.557210,146.185570
-37.558490,146.184620
-37.559730,146.184550
-37.560240,146.184680
-37.560980,146.184470
-37.566200,146.187790
-37.567240,146.188830
-37.568320,146.189440
-37.571800,146.190700
-37.573100,146.190730
-37.575300,146.190190
-37.576930,146.190220
-37.577440,146.190420
-37.579880,146.192080
-37.580660,146.192460
-37.581130,146.192500
-37.581830,146.192120
-37.582700,146.191260
-37.583390,146.191190
-37.584850,146.189690
-37.585320,146.189570
-37.586570,146.190420
-37.587720,146.192080
-37.587820,146.190670
-37.585760,146.187660
-37.584830,146.187530
-37.584240,146.188000
-37.583720,146.188130
-37.583120,146.188950
-37.582330,146.188890
-37.581570,146.189160
-37.581100,146.188860
-37.581280,146.188130
-37.581110,146.187720
-37.580700,146.187470
-37.580070,146.187400
-37.579910,146.187170
-37.580330,146.186470
-37.581490,146.185720
-37.581120,146.184600
-37.581190,146.184230
-37.581490,146.184080
-37.581700,146.183650
-37.582430,146.183660
-37.582640,146.183460
-37.582680,146.182640
-37.583050,146.182190
-37.582990,146.181420
-37.583500,146.179690
-37.584340,146.177890
-37.584370,146.176420
-37.584690,146.176120
-37.586490,146.175280
-37.587170,146.174550
-37.587750,146.174620
-37.588030,146.173620
-37.590020,146.173480
-37.590970,146.174080
-37.591100,146.173920
-37.590990,146.173000
-37.591140,146.172280
-37.591940,146.172500
-37.592440,146.172370
-37.593620,146.172750
-37.593620,146.172330
-37.593070,146.170990
-37.593490,146.170370
-37.593710,146.170380
-37.594260,146.170860
-37.595050,146.171110
-37.596030,146.172710
-37.597270,146.172500
-37.598370,146.173290
-37.598830,146.173330
-37.599310,146.173110
-37.599520,146.172440
-37.599360,146.171460
-37.599550,146.169350
-37.599180,146.168510
-37.597210,146.165710
-37.596580,146.165180
-37.596490,146.164740
-37.596070,146.164140
-37.595700,146.162020
-37.596930,146.161610
-37.597540,146.162250
-37.598110,146.162310
-37.598490,146.161230
-37.598710,146.161150
-37.599650,146.161850
-37.599870,146.159570
-37.601530,146.159170
-37.602310,146.159330
-37.605430,146.161580
-37.608300,146.163050
-37.609770,146.164590
-37.609930,146.164600
-37.610010,146.164310
-37.609710,146.162060
-37.609780,146.161750
-37.609980,146.161670
-37.611520,146.162860
-37.613890,146.164260
-37.615790,146.164410
-37.616570,146.165240
-37.616870,146.165340
-37.619960,146.165320
-37.622880,146.164590
-37.623210,146.164100
-37.623310,146.162510
-37.622705,146.161779
-37.622250,146.161230
-37.621950,146.160610
-37.621966,146.160444
-37.621990,146.160200
-37.622270,146.159700
-37.623220,146.159330
-37.624100,146.157350
-37.624370,146.156960
-37.625180,146.156330
-37.625150,146.155580
-37.624690,146.155020
-37.624480,146.154380
-37.624500,146.152980
-37.624310,146.152500
-37.623840,146.152410
-37.623650,146.152070
-37.623780,146.150310
-37.623950,146.149830
-37.624380,146.149520
-37.625180,146.149280
-37.625370,146.148920
-37.625920,146.148740
-37.626130,146.148400
-37.626870,146.145600
-37.628040,146.143500
-37.630670,146.141040
-37.632520,146.139710
-37.633090,146.139660
-37.633660,146.139830
-37.634660,146.141260
-37.636270,146.141290
-37.636858,146.141132
-37.638100,146.140800
-37.638860,146.140240
-37.640306,146.137894
-37.640820,146.137060
-37.642580,146.134910
-37.643380,146.132900
-37.643860,146.130730
-37.646730,146.130440
-37.647600,146.130140
-37.648160,146.129710
-37.648650,146.130550
-37.649230,146.131050
-37.649740,146.131130
-37.650840,146.130950
-37.653660,146.132490
-37.658350,146.133140
-37.659550,146.132870
-37.660530,146.133300
-37.663350,146.133490
-37.664450,146.133850
-37.665560,146.133680
-37.666190,146.133230
-37.668400,146.132140
-37.670980,146.132110
-37.674030,146.133180
-37.674830,146.133150
-37.675380,146.132750
-37.675830,146.132130
-37.676158,146.132247
-37.676900,146.132240
-37.677730,146.132600
-37.679160,146.133880
-37.679320,146.134520
-37.679060,146.135570
-37.679230,146.137330
-37.679730,146.137870
-37.680570,146.138270
-37.681360,146.139620
-37.682100,146.140280
-37.683720,146.140920
-37.684760,146.140960
-37.686740,146.141400
-37.687460,146.141670
-37.687940,146.142130
-37.689200,146.141850
-37.690810,146.142000
-37.691530,146.142550
-37.692440,146.142410
-37.693140,146.141480
-37.693960,146.140980
-37.694760,146.139910
-37.695170,146.139740
-37.695400,146.139100
-37.696900,146.137840
-37.697660,146.136390
-37.698840,146.136160
-37.699660,146.136410
-37.700430,146.136410
-37.701750,146.135540
-37.702510,146.135790
-37.703120,146.136460
-37.703570,146.137430
-37.704120,146.138160
-37.705040,146.138990
-37.706200,146.139480
-37.706640,146.139380
-37.708260,146.138050
-37.709070,146.138280
-37.709890,146.138290
-37.710120,146.138600
-37.710000,146.139740
-37.710260,146.140800
-37.709530,146.142420
-37.709510,146.142950
-37.709790,146.143850
-37.710690,146.145440
-37.711520,146.146030
-37.712590,146.146280
-37.714530,146.147380
-37.714790,146.147910
-37.715100,146.150350
-37.716390,146.151550
-37.717270,146.151970
-37.718110,146.153080
-37.718690,146.153120
-37.718960,146.152320
-37.719310,146.151840
-37.719910,146.151770
-37.720960,146.152580
-37.722130,146.152700
-37.723290,146.153390
-37.724720,146.153630
-37.725290,146.154190
-37.725900,146.155660
-37.726260,146.156080
-37.728170,146.156740
-37.729870,146.158640
-37.730480,146.158960
-37.732910,146.158690
-37.734120,146.159710
-37.735390,146.160110
-37.736210,146.160220
-37.738210,146.159840
-37.739510,146.160100
-37.740620,146.162300
-37.742350,146.161760
-37.742980,146.161940
-37.744640,146.163010
-37.745880,146.162680
-37.746780,146.163000
-37.747780,146.163110
-37.748090,146.162910
-37.748430,146.162310
-37.748770,146.162110
-37.749710,146.162060
-37.751400,146.161180
-37.752940,146.160890
-37.754220,146.161000
-37.754900,146.160250
-37.757090,146.159200
-37.757650,146.159190
-37.758580,146.159710
-37.759120,146.159720
-37.759530,146.159530
-37.760960,146.158160
-37.761270,146.158200
-37.761660,146.158610
-37.762050,146.158640
-37.763120,146.157670
-37.764360,146.157550
-37.765040,146.157190
-37.765220,146.156880
-37.765100,146.156160
-37.765300,146.155610
-37.765670,146.155320
-37.766430,146.155280
-37.766860,146.154970
-37.767420,146.153960
-37.768280,146.153250
-37.769090,146.151870
-37.769140,146.151600
-37.768840,146.150770
-37.769200,146.149550
-37.769060,146.149220
-37.768810,146.149020
-37.768730,146.148470
-37.769000,146.147300
-37.769330,146.146900
-37.769890,146.145530
-37.770590,146.144700
-37.771290,146.142940
-37.771930,146.142280
-37.772380,146.142090
-37.773130,146.142550
-37.774190,146.142420
-37.775030,146.142980
-37.775260,146.142790
-37.775340,146.141800
-37.775620,146.141390
-37.775990,146.141420
-37.776540,146.141810
-37.777920,146.141820
-37.778170,146.141390
-37.778280,146.139400
-37.778500,146.138960
-37.779080,146.138810
-37.780330,146.139140
-37.781990,146.138220
-37.782860,146.138380
-37.783480,146.137870
-37.784400,146.135940
-37.785120,146.135180
-37.785410,146.135070
-37.786160,146.135160
-37.786810,146.134830
-37.787840,146.135100
-37.788300,146.134930
-37.788460,146.134010
-37.788960,146.133060
-37.788760,146.130860
-37.789160,146.130300
-37.789255,146.129957
-37.789201,146.129668
-37.788100,146.127860
-37.787830,146.126570
-37.788290,146.125880
-37.789600,146.126210
-37.789850,146.126210
-37.789990,146.126050
-37.789080,146.123980
-37.787890,146.122110
-37.786350,146.121070
-37.785710,146.120020
-37.784710,146.119190
-37.783870,146.118050
-37.782710,146.116910
-37.782090,146.116640
-37.779530,146.117250
-37.778910,146.117130
-37.778130,146.117250
-37.777720,146.117100
-37.776310,146.113040
-37.775150,146.112230
-37.775070,146.111270
-37.774710,146.110670
-37.774810,146.109510
-37.774040,146.108410
-37.772940,146.108030
-37.771960,146.107310
-37.770190,146.104900
-37.769810,146.104750
-37.768770,146.104800
-37.768230,146.103270
-37.767280,146.103380
-37.765960,146.103860
-37.763940,146.104030
-37.763520,146.103910
-37.762910,146.102910
-37.762540,146.100840
-37.762310,146.100450
-37.761630,146.099890
-37.761020,146.099690
-37.760460,146.099010
-37.760032,146.098953
-37.759780,146.098920
-37.758100,146.098220
-37.757270,146.096840
-37.756500,146.096120
-37.756310,146.095490
-37.756390,146.093950
-37.755750,146.092860
-37.755440,146.091350
-37.754800,146.090430
-37.753800,146.089680
-37.753400,146.089110
-37.753790,146.088520
-37.754990,146.088300
-37.755570,146.087980
-37.756880,146.086550
-37.757900,146.086460
-37.759490,146.085610
-37.760170,146.084480
-37.760960,146.084500
-37.761520,146.083130
-37.763080,146.081710
-37.763270,146.081300
-37.763180,146.080390
-37.762230,146.077250
-37.762470,146.076640
-37.762470,146.075670
-37.763110,146.074430
-37.763400,146.073450
-37.763810,146.073130
-37.764620,146.073350
-37.764900,146.073260
-37.765780,146.072180
-37.766000,146.071780
-37.765990,146.070940
-37.766200,146.070120
-37.766630,146.069130
-37.766730,146.068450
-37.766940,146.068220
-37.767310,146.068080
-37.768290,146.068270
-37.769090,146.067580
-37.769210,146.065930
-37.768460,146.064360
-37.768930,146.062880
-37.769470,146.062190
-37.769800,146.061350
-37.769830,146.060700
-37.769380,146.059910
-37.769440,146.059530
-37.770070,146.058930
-37.770170,146.056840
-37.770470,146.055660
-37.770760,146.052560
-37.770970,146.051740
-37.771630,146.051020
-37.772440,146.049050
-37.772650,146.048250
-37.772610,146.046630
-37.773730,146.044710
-37.773650,146.040580
-37.774280,146.038730
-37.772950,146.036550
-37.772820,146.034290
-37.772350,146.031990
-37.772470,146.031200
-37.773050,146.029830
-37.772940,146.028580
-37.773510,146.027420
-37.773570,146.024900
-37.774030,146.023130
-37.774950,146.022350
-37.775150,146.021940
-37.774990,146.021580
-37.774240,146.020770
-37.772000,146.020000
-37.771430,146.019150
-37.770930,146.016150
-37.769660,146.014460
-37.768940,146.012990
-37.768790,146.012430
-37.768840,146.010680
-37.767870,146.009750
-37.767700,146.008380
-37.768780,146.004640
-37.768360,146.003700
-37.767560,146.003210
-37.767290,146.002160
-37.766770,146.001140
-37.765790,145.999770
-37.765560,145.998550
-37.765600,145.997810
-37.766530,145.996460
-37.767200,145.994230
-37.768240,145.992490
-37.768670,145.990720
-37.768720,145.989890
-37.768480,145.987510
-37.768730,145.981550
-37.768670,145.981050
-37.768030,145.980150
-37.767920,145.978580
-37.767400,145.977850
-37.767290,145.977190
-37.766750,145.975930
-37.766600,145.974650
-37.765120,145.972930
-37.764600,145.971760
-37.763490,145.971090
-37.763270,145.970350
-37.763220,145.969330
-37.763340,145.969030
-37.764340,145.968500
-37.764510,145.968250
-37.764540,145.966490
-37.765860,145.964500
-37.765920,145.964010
-37.765510,145.962490
-37.765530,145.961830
-37.765130,145.961290
-37.763722,145.960064
-37.763660,145.960010
-37.763110,145.956590
-37.762900,145.955890
-37.762220,145.954820
-37.762450,145.953270
-37.761070,145.951120
-37.760790,145.949820
-37.760160,145.948730
-37.759930,145.946770
-37.759437,145.945580
-37.759080,145.944720
-37.758030,145.944050
-37.756740,145.942710
-37.756350,145.942060
-37.756970,145.942280
-37.758080,145.942190
-37.759943,145.941360
-37.761020,145.940880
-37.762040,145.939760
-37.762563,145.939377
-37.763870,145.938770
-37.764690,145.937620
-37.766220,145.937090
-37.766620,145.937010
-37.768540,145.937690
-37.769410,145.937670
-37.769660,145.937380
-37.769850,145.936160
-37.770421,145.936084
-37.770530,145.936070
-37.770340,145.935230
-37.770690,145.934660
-37.770660,145.934440
-37.770026,145.933456
-37.769970,145.933370
-37.770042,145.932799
-37.770070,145.932580
